ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Download 1 ID","Download 1 name","Download 1 URL"
317,variation,,,"Stripe Heritage Scoop - Black",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,20,,,,,,,MEGA-WOMEN-06,,,,,,0,,color,Black,,1
353,simple,MEGA-WOMEN-05,,"Noisy May Alberte Sleeve",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,,,0,0,,,,,1,,,150,"Electronics & Computer","deal, sale",,"http://puca-2.local/wp-content/uploads/2017/09/product-21.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-20.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-22.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-23.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-30.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-29.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-28.jpg",,,,,,,,,0,,,,,
354,simple,MEGA-WOMEN-04,,"Reign of Glitter Tank",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,,,0,0,,,,,1,,,175,"Food & Meats",deal,,"http://puca-2.local/wp-content/uploads/2017/09/product-53.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-54.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-55.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-56.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-57.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-59.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-58.jpg",,,,,,,,,0,,,,,
355,grouped,MEGA-WOMEN-03,,"Radical Loose Fit Sweat",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","<p>Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.</p><p>But I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.</p><p>Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure</p>",,,taxable,,1,,,0,0,,,,,1,,,120,"Electronics & Computer","flash sale",,"http://puca-2.local/wp-content/uploads/2017/09/product-66.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-65.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-67.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-68.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-69.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-70.jpg",,,,"MEGA-WOMEN-12, MEGA-WOMEN-09, MEGA-WOMEN-04","MEGA-WOMEN-13, MEGA-WOMEN-10, MEGA-WOMEN-09",,,,0,,,,,
356,simple,MEGA-WOMEN-02,,"Beach Towel Steel City",1,0,visible,"<ul>\n 	<li>12 months warranty</li>\n 	<li>01 vs 01 pay back</li>\n 	<li>FREE Shipping</li>\n</ul>","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,48,,0,0,,,,,1,,,800,"Fashion & Jewellery","deal, flash sale, sale",,"http://puca-2.local/wp-content/uploads/2017/09/product-34.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-36.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-37.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-38.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-40.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-42.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-43.jpg",,,,,,,,,0,,color,Black,1,1
357,"simple, downloadable",MEGA-WOMEN-01,,"Oversized Super Sweat",1,0,visible,"<ul>\n 	<li>12 months warranty</li>\n 	<li>01 vs 01 pay back</li>\n 	<li>FREE Shipping</li>\n</ul>","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,99,,0,0,,,,,1,,,199,"Food & Meats","deal, sale",,"http://puca-2.local/wp-content/uploads/2017/09/product-60.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-61.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-62.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-63.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-64.jpg",'-1,'-1,,,,,,,0,,,,,
358,simple,MEGA-MEN-06,,"Cotton Parka with Faux",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,,,0,0,,,,,1,,,259,"Toys & Hobbies","flash sale",,"http://puca-2.local/wp-content/uploads/2017/09/product-87.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-84.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-85.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-92.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-91.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-90.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-89.jpg",,,,,,,,,0,,color,Black,1,1
384,simple,MEGA-MEN-05,,"Dress Shirt Front Placket",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,,,0,0,,,,,1,,,599,"Fashion & Jewellery",deal,,"http://puca-2.local/wp-content/uploads/2017/09/product-36.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-34.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-35.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-37.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-38.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-39.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-40.jpg",,,,,,,,,0,,,,,
385,simple,MEGA-MEN-04,,"Behind The Scenes Superette",1,0,visible,"<ul>\n 	<li>12 months warranty</li>\n 	<li>01 vs 01 pay back</li>\n 	<li>FREE Shipping</li>\n</ul>","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,"2025-06-17 23:59:59",taxable,,1,47,,0,0,,,,,1,,300,350,"Electronics & Computer","flash sale",,"http://puca-2.local/wp-content/uploads/2017/09/product-25.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-24.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-26.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-27.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-28.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-29.jpg",,,,,,,,,0,,,,,
386,simple,MEGA-MEN-03,,"Resort Chambray S/S Shirt",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,0,,,0,1,,,,,1,,,99,"Baby Care, Toys & Hobbies","deal, sale",,"http://puca-2.local/wp-content/uploads/2017/09/product-86.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-85.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-84.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-91.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-90.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-89.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-88.jpg",,,,,,,,,0,,,,,
387,simple,MEGA-MEN-02,,"Topman Black Stretch Jeans",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,,,0,0,,,,,1,,,30,"Food & Meats",,,"http://puca-2.local/wp-content/uploads/2017/09/product-55.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-54.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-56.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-57.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-53.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-52.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-50.jpg",,,,,,,,,0,,size,"L, S, XL",1,1
388,simple,MEGA-MEN-01,,"Dropshot Jogger Olive",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,,,0,0,,,,,1,,,89,"Electronics & Computer, Labor Products",,,"http://puca-2.local/wp-content/uploads/2017/09/product-65.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-66.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-67.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-68.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-69.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-70.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-71.jpg",,,,,,,,,0,,size,"L, S, XL",1,1
2210,simple,MEGA-MEN-07,,"Thin Finn - Clear Contrast",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,,,0,0,,,,,1,,,259,"Labor Products, Sports & Outdoors",,,"http://puca-2.local/wp-content/uploads/2017/09/product-46.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-47.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-48.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-49.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-35.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-40.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-39.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-44.jpg",,,,,,,,,0,,color,Black,1,1
2211,simple,MEGA-MEN-08,,"Surface Crew Sweat - Navy",1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,,,0,0,,,,,1,,,320,"Books & Newspapers",,,"http://puca-2.local/wp-content/uploads/2017/09/product-17.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-14.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-11.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-10.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-09.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-15.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-13.jpg",,,,,,,,,0,,,,,
2212,simple,MEGA-MEN-09,,"Men Sonneti from JD Sports",1,0,visible,"<ul>\n 	<li>12 months warranty</li>\n 	<li>01 vs 01 pay back</li>\n 	<li>FREE Shipping</li>\n</ul>","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,139,,0,0,,,,,1,,,599,"Food & Meats",,,"http://puca-2.local/wp-content/uploads/2017/09/product-50.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-51.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-52.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-53.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-54.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-55.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-56.jpg",,,,,,,,,0,,,,,
2213,simple,MEGA-MEN-10,,"Cheap Men's Trousers",1,0,visible,"<ul>\n 	<li>12 months warranty</li>\n 	<li>01 vs 01 pay back</li>\n 	<li>FREE Shipping</li>\n</ul>","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.\n\nBut I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.\n\nNor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure",,,taxable,,1,78,,0,0,,,,,1,,,458,"Electronics & Computer",sale,,"http://puca-2.local/wp-content/uploads/2017/09/product-27.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-28.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-29.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-30.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-23.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-20.jpg, http://puca-2.local/wp-content/uploads/2017/09/product-21.jpg",,,,,,,,,0,,size,"L, S, XL",1,1
