ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
3598,variation,CJZN133454101AZ,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - 2million pixels single light, English 1080P",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,35.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/1a1d0b5e-d06f-4b06-9a49-75ca21ff4dc0-1.jpg,,,CJZN1334541,,,,,,0,,Color,"2million pixels single light",,0,style,"English 1080P",,0
3600,variation,CJZN133454129CX,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - Memory card, 16G",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/60d1ce8b-caa8-4fd1-9458-1204e87ef150.jpg,,,CJZN1334541,,,,,,0,,Color,"Memory card",,0,style,16G,,0
3602,variation,CJZN133454136JQ,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - Memory card, 64G",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/e8a94692-26e0-4dbd-906b-e7745815505e.jpg,,,CJZN1334541,,,,,,0,,Color,"Memory card",,0,style,64G,,0
3604,variation,CJZN133454128BY,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - Memory card, 8G",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/f427f31c-acf9-48cb-be67-c94a74b9f654-1.jpg,,,CJZN1334541,,,,,,0,,Color,"Memory card",,0,style,8G,,0
3606,variation,CJZN133454140NM,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - YIIOT 2million, 16G set",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,32.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/2551e410-ae08-4677-aa10-cf05bfc369f4-1.jpg,,,CJZN1334541,,,,,,0,,Color,"YIIOT 2million",,0,style,"16G set",,0
3608,variation,CJZN133454139MN,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - YIIOT 2million, 8G set",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,32.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/f1ae9766-d335-4f80-91b5-512c357c2d20.jpg,,,CJZN1334541,,,,,,0,,Color,"YIIOT 2million",,0,style,"8G set",,0
3610,variation,CJZN133454138LO,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - YIIOT 2million, Infrared night vision 5GWiFi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,28.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/91e4505d-a466-4601-8799-d9de91b6e091-1.jpg,,,CJZN1334541,,,,,,0,,Color,"YIIOT 2million",,0,style,"Infrared night vision 5GWiFi",,0
3612,variation,CJZN133454148VE,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - YIIOT 2million2pcs, Infrared night vision 5GWiFi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,48.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/f7b39109-6df3-4241-80be-e910c313529c.jpg,,,CJZN1334541,,,,,,0,,Color,"YIIOT 2million2pcs",,0,style,"Infrared night vision 5GWiFi",,0
3614,variation,CJZN133454156DW,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - YIIOT 2million3pcs, Infrared night vision 5GWiFi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,59.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/e773353b-5d41-4635-a7da-61909b440b16.jpg,,,CJZN1334541,,,,,,0,,Color,"YIIOT 2million3pcs",,0,style,"Infrared night vision 5GWiFi",,0
3616,variation,CJZN133454164LO,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - YIIOT 2million4pcs, Infrared night vision 5GWiFi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/900e14bc-de2e-4211-bc4b-3ad33ab85de8.jpg,,,CJZN1334541,,,,,,0,,Color,"YIIOT 2million4pcs",,0,style,"Infrared night vision 5GWiFi",,0
3618,variation,CJZN133454172TG,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - YIIOT 2million5pcs, Infrared night vision 5GWiFi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,94.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/3176c66c-f248-49ce-9fe1-4d6204009d12.jpg,,,CJZN1334541,,,,,,0,,Color,"YIIOT 2million5pcs",,0,style,"Infrared night vision 5GWiFi",,0
3620,variation,CJZN133454180BY,"WiFi CAMERA 1080P Bulb 4X Zoom Camera E27 Home 5GWiFi Alarm Monitor - YIIOT 2million6pcs, Infrared night vision 5GWiFi",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,115.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/d7542b36-81c0-4def-a864-000f468dfde7.jpg,,,CJZN1334541,,,,,,0,,Color,"YIIOT 2million6pcs",,0,style,"Infrared night vision 5GWiFi",,0
3627,variable,CJXFZNZN01912,"3D LED Moon Night Light Wireless Magnetic Levitating Rotating Floating Ball Lamp For School Office Bookshop Home Decoration",1,0,visible,,"<p>\n <b>Overview:</b>\n <br>\n The maglev lamp is not only a small night lamp, creative decoration for life, but also a perfect gift for family and office, it is a beautiful gift for students, friends, colleagues, family, and so on.\n <br>\n <br>\n</p>\n<p>\n <b>Specification: </b>\n <br>\n Lampholder material: Lron\n <br>\n Style: Modern\n <br>\n Color: Gold, black\n <br>\n Voltage: 220 V\n <br>\n Specification: Trichromatic light\n <br>\n Package size: 31 * 16.5 * 16.5cm\n <br>\n Weight: 0.76kg\n <br>\n <b>\n  <br>\n </b>\n</p>\n<p>\n <b>Package Content:</b>\n <br>\n 1*Lamp\n</p>\n<p>\n <br>\n</p>\n<p>\n <img src=""https://cf.cjdropshipping.com/18c71cf9-9119-4d57-aa73-421f51e6db88.jpg"" style=""max-width:100%"">\n <img src=""https://cf.cjdropshipping.com/3227f934-3eb9-44c1-8873-351f4db36ef9.jpg"" style=""font-size: 14px;max-width: 100%"">\n <img src=""https://cf.cjdropshipping.com/3f298d7c-0507-4111-bf82-d043494da90d.jpg"" style=""font-size: 14px;max-width: 100%"">\n <img src=""https://cf.cjdropshipping.com/23394a77-553b-4e4f-886d-7f33d0d9035d.jpg"" style=""font-size: 14px;max-width: 100%"">\n <img src=""https://cf.cjdropshipping.com/4763e97f-5a40-422f-ac14-cf55a8952e21.png"" style=""font-size: 14px;max-width: 100%"">\n <img src=""https://cf.cjdropshipping.com/55b94b99-414b-4743-8297-1a9d0383e1fe.png"" style=""font-size: 14px;max-width: 100%"" width=""804"" height=""521.93"">\n <br>\n</p>",,,taxable,,1,,,0,0,1.37,310,165,165,1,,,,Accessories,,,"https://a2z.spread-tech.com/wp-content/uploads/2024/12/951892006848.jpg, https://a2z.spread-tech.com/wp-content/uploads/2024/12/40892988409997.jpg, https://a2z.spread-tech.com/wp-content/uploads/2024/12/537747866842.jpg, https://a2z.spread-tech.com/wp-content/uploads/2024/12/2301460954712.jpg, https://a2z.spread-tech.com/wp-content/uploads/2024/12/1615395542333.jpg, https://a2z.spread-tech.com/wp-content/uploads/2024/12/d70f50cf-9c49-4ed8-8ec5-a0d20fce2405.jpg",,,,,,,,,0,,Color,"Black, Gold",1,0,Model,"AU, EU, UK, US",1,0
3629,variation,CJXFZNZN01912-Black-AU,"3D LED Moon Night Light Wireless Magnetic Levitating Rotating Floating Ball Lamp For School Office Bookshop Home Decoration - Black, AU",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/537747866842-1.jpg,,,CJXFZNZN01912,,,,,,0,,Color,Black,,0,Model,AU,,0
3631,variation,CJXFZNZN01912-Black-EU,"3D LED Moon Night Light Wireless Magnetic Levitating Rotating Floating Ball Lamp For School Office Bookshop Home Decoration - Black, EU",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/537747866842-2.jpg,,,CJXFZNZN01912,,,,,,0,,Color,Black,,0,Model,EU,,0
3633,variation,CJXFZNZN01912-Black-UK,"3D LED Moon Night Light Wireless Magnetic Levitating Rotating Floating Ball Lamp For School Office Bookshop Home Decoration - Black, UK",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/537747866842-3.jpg,,,CJXFZNZN01912,,,,,,0,,Color,Black,,0,Model,UK,,0
3635,variation,CJXFZNZN01912-Black-US,"3D LED Moon Night Light Wireless Magnetic Levitating Rotating Floating Ball Lamp For School Office Bookshop Home Decoration - Black, US",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/537747866842-4.jpg,,,CJXFZNZN01912,,,,,,0,,Color,Black,,0,Model,US,,0
3637,variation,CJXFZNZN01912-Gold-AU,"3D LED Moon Night Light Wireless Magnetic Levitating Rotating Floating Ball Lamp For School Office Bookshop Home Decoration - Gold, AU",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/d70f50cf-9c49-4ed8-8ec5-a0d20fce2405-1.jpg,,,CJXFZNZN01912,,,,,,0,,Color,Gold,,0,Model,AU,,0
3639,variation,CJXFZNZN01912-Gold-EU,"3D LED Moon Night Light Wireless Magnetic Levitating Rotating Floating Ball Lamp For School Office Bookshop Home Decoration - Gold, EU",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/d70f50cf-9c49-4ed8-8ec5-a0d20fce2405-2.jpg,,,CJXFZNZN01912,,,,,,0,,Color,Gold,,0,Model,EU,,0
3641,variation,CJXFZNZN01912-Gold-UK,"3D LED Moon Night Light Wireless Magnetic Levitating Rotating Floating Ball Lamp For School Office Bookshop Home Decoration - Gold, UK",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/d70f50cf-9c49-4ed8-8ec5-a0d20fce2405-3.jpg,,,CJXFZNZN01912,,,,,,0,,Color,Gold,,0,Model,UK,,0
3643,variation,CJXFZNZN01912-Gold-US,"3D LED Moon Night Light Wireless Magnetic Levitating Rotating Floating Ball Lamp For School Office Bookshop Home Decoration - Gold, US",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64.00,,,,https://a2z.spread-tech.com/wp-content/uploads/2024/12/d70f50cf-9c49-4ed8-8ec5-a0d20fce2405-4.jpg,,,CJXFZNZN01912,,,,,,0,,Color,Gold,,0,Model,US,,0
